sense_uid,lemma,pos,quiz_prompt_zh,gloss_zh,ipa_us,ipa_uk,example_en,example_zh
en:apportion:verb:1,apportion,verb,分派， 分配,vt 分派， 分配,/ə'pɔrʃən/,/ə'pɔːʃn/,It’s not easy to apportion blame (= say who deserves to be blamed ) when a marriage breaks up.,婚姻破裂很难说是谁的错。
en:hostility:noun:1,hostility,noun,敌意，敌对，对抗；抵制，反对，否决；,n 敌意，敌对，对抗；抵制，反对，否决；,/hɑ'stɪləti/,/hɒ'stɪləti/,The reform program was greeted with hostility by conservatives.,改革方案遭到保守派人士的强烈反对。
en:bow:verb:1,bow,verb,低下；弯腰，鞠躬[bəu],v 低下；弯腰，鞠躬[bəu]；n 弓,/baʊ/,/bau/,She bowed and left the stage.,她鞠了一躬，离开了舞台。
en:decent:adjective:2,decent,adjective,大方的， 体面的， 像样的； 正派的， 合乎礼仪的,adj 大方的， 体面的， 像样的； 正派的， 合乎礼仪的,/'disnt/,/'diːsnt/,a decent burial,得体的葬礼
en:autobiography:noun:1,autobiography,noun,自传,n 自传,"/,ɔtəbaɪ'ɑɡrəfi/",/ˌɔːtəbaɪ'ɒgrəfi/,He published his autobiography last autumn.,他去年秋天出版了他的自传。
en:regularity:noun:1,regularity,noun,规律性， 规则性； 整齐， 匀称,n 规律性， 规则性； 整齐， 匀称,/ˌrɛɡjəˈlærətɪ/,/ˌregju'lærəti/,Climate change is disrupting the regularity of the seasons.,气候的变化正在打乱季节的规律性。
en:switch:verb:1,switch,verb,改变， 转变； 转换； 对调,v 改变， 转变； 转换； 对调；n 开关；转换,/swɪtʃ/,/swɪtʃ/,The terrorists will switch tactics .,恐怖分子会改变战术。
en:viable:adjective:2,viable,adjective,可行的， 可实施的； 【生】 能自行生长发育的,adj 可行的， 可实施的； 【生】 能自行生长发育的,,/'vaɪəbl/,viable seeds,可存活的种子
en:consumer:noun:2,consumer,noun,消费者； 用户,n 消费者； 用户,/kən'sumɚ/,/kən'sjuːmə(r)/,Consumers will soon be paying higher airfares.,不久消费者就要支付更高的机票价了。
en:facial:adjective:1,facial,adjective,面部的； 面部用的,adj 面部的； 面部用的,/'feʃl/,/'feɪʃl/,Victor’s facial expression didn’t change.,维克托脸上的表情没有变化。
en:initiative:noun:2,initiative,noun,倡议， 新方案； 主动性， 积极性； 主动权,n 倡议， 新方案； 主动性， 积极性； 主动权,/ɪ'nɪʃətɪv/,/ɪ'nɪʃətɪv/,Why don’t you take the initiative and ask him out?,为什么你不主动约他出去呢？
en:clockwise:adjective:1,clockwise,adjective,顺时针方向的/地,a&ad 顺时针方向的/地,/'klɑk'waɪz/,/'klɒkwaɪz/,"Landscape orientation, clockwise from the portrait orientation.",横向取向。从纵向顺时针旋转。
en:medication:noun:1,medication,noun,药； 药物,n 药； 药物,/'mɛdɪ'keʃən/,/ˌmedɪ'keɪʃn/,When somebody comes for treatment I always ask them if they are on any medication.,有人来治疗时，我总是会问他们是否在服药。
en:drill:verb:1,drill,verb,钻； 训练,v&n 钻； 训练,/drɪl/,/drɪl/,a pronunciation drill,发音练习
en:clerk:noun:1,clerk,noun,办事员； 职员,n 办事员； 职员,/klɝk/,/klɑːk/,a clerk in a commercial firm,一家商行的文员
en:dormant:adjective:2,dormant,adjective,休眠的； 静止的； 隐匿的,adj 休眠的； 静止的； 隐匿的,/'dɔrmənt/,/'dɔːmənt/,a huge dormant volcano,一座巨大的休眠火山
en:acknowledge:verb:2,acknowledge,verb,承认， 确认； 致意； 感谢,v 承认， 确认； 致意； 感谢,/ək'nɑlɪdʒ/,/ək'nɒlɪdʒ/,The family acknowledge the need for change.,全家人都承认需要改变一下。
en:lobby:verb:1,lobby,verb,游说,v 游说；n 大厅； 游说团,/'lɑbi/,/'lɒbi/,The Wilderness Society lobbied Congress to authorize the Endangered Species Act.,荒野协会游说国会批准《濒危物种法》。
en:decrepit:adjective:2,decrepit,adjective,破旧的； 衰老的,adj 破旧的； 衰老的,/dɪ'krɛpɪt/,/dɪ'krepɪt/,The buildings were in a decrepit state.,这些建筑物破旧不堪。
en:reconstruction:noun:1,reconstruction,noun,重建； 再现,n 重建； 再现,"/,rikən'strʌkʃən/",/ˌriːkən'strʌkʃn/,a reconstruction of a Roman villa,罗马别墅的重现
en:hereditary:adjective:2,hereditary,adjective,遗传的， 遗传性的； 可继承的， 世袭的,adj 遗传的， 遗传性的； 可继承的， 世袭的,/hə'rɛdə'tɛri/,/hə'redɪtri/,a hereditary peer,世袭贵族
en:inflict:verb:2,inflict,verb,把…强加给， 使遭受， 使承受,vt 把…强加给， 使遭受， 使承受,/ɪn'flɪkt/,/ɪn'flɪkt/,Detectives warned that the men could inflict serious injury.,警探提醒说这些人可能会造成严重伤害。
en:stance:noun:1,stance,noun,姿势； 观点， 立场,n 姿势； 观点， 立场,/stæns/,/stæns/,a fighting stance,搏击姿势
en:inland:adverb:1,inland,adverb,向内地,adv 向内地；adj 内陆的[ˌIn'lænd],"/,ɪn'lænd/",/'ɪnlænd/,The mountains are five miles inland.,这些山位于内陆五英里处。
en:worthwhile:adjective:2,worthwhile,adjective,值得花费时间的， 值得做的,adj 值得花费时间的， 值得做的,/'wɝθ'waɪl/,/ˌwɜːθ'waɪl/,He wanted to do a worthwhile job.,他想做有意义的工作。
en:refectory:noun:1,refectory,noun,餐厅， 食堂,n 餐厅， 食堂,/rɪ'fɛktri/,/rɪ'fektri/,Conclusions Using HACCP method in refectory obtained good effect.,结论：在学校食堂应用HACCP管理是有效的。
en:mould:verb:1,mould,verb,用模子制作， 浇铸； 使形成， 把…塑造成,v 用模子制作， 浇铸； 使形成， 把…塑造成；n 霉，霉菌；模型，铸模；性格，气质,/məuld/,/məuld/,moulded plastic chairs,模制塑料椅
en:specialty:noun:1,specialty,noun,特产； 特长,n 特产； 特长,/'spɛʃəlti/,/'speʃəltɪ/,an area with clothes retailers and specialty shops,有服装零售店和特产商店的地区
en:elbow:noun:2,elbow,noun,肘； 肘部,n 肘； 肘部,/'ɛlbo/,/'elbəu/,"He slipped and fell, badly bruising an elbow.",他滑倒了，严重挫伤了一只胳膊肘。
en:vary:verb:2,vary,verb,改变； 多样化； 变化； 不同,v 改变； 多样化； 变化； 不同,/ˈveri/,/'veərɪ/,Quentin’s mood seems to vary according to the weather.,昆廷的情绪似乎随天气而变化。
en:coherent:adjective:2,coherent,adjective,条理清楚的， 连贯的； 一致的， 协调的,adj 条理清楚的， 连贯的； 一致的， 协调的,/ko'hɪrənt/,/kəu'hɪərənt/,The three years of the course are planned as a coherent whole.,这三年的课程是作为连贯的整体来安排的。
en:inviolable:adjective:1,inviolable,adjective,不可侵犯的， 不容亵渎的， 不容破坏的,adj 不可侵犯的， 不容亵渎的， 不容破坏的,/ɪn'vaɪələbl/,/ɪn'vaɪələbl/,"The game had a single inviolable rule: obstacles were to be overcome, not circumvented.",这个游戏有一个单一的不可违反的规则：困难是被克服的，不是被回避的。
en:upper:adjective:1,upper,adjective,上面的； 地位较高的,adj 上面的； 地位较高的,/'ʌpɚ/,/'ʌpə(r)/,the upper lip,上唇
en:delta:noun:1,delta,noun,三角洲； 希腊字母表的第四个字母,n 三角洲； 希腊字母表的第四个字母,/'dɛltə/,/'deltə/,the Nile delta,尼罗河三角洲
en:county:noun:1,county,noun,郡， 县,n 郡， 县,/'kaʊnti/,/'kaunti/,"Fairfax County, Virginia",弗吉尼亚州费尔法克斯县
en:respondent:noun:1,respondent,noun,回答者， 响应者； 调查对象； 被告,n 回答者， 响应者； 调查对象； 被告,/rɪ'spɑndənt/,/rɪ'spɒndənt/,Only 62 percent of respondents said they were satisfied.,回复调查的人中只有62%表示满意。
en:behalf:noun:1,behalf,noun,利益； 代表,n 利益； 代表,/bɪ'hæf/,/bɪ'hɑːf/,She asked the doctor to speak to her parents on her behalf.,她请医生代她同她父母谈谈。
en:animate:adjective:1,animate,adjective,活的， 有生命的,adj 活的， 有生命的；vt 赋予生命； 使生机勃勃,/'ænɪmet/,/'ænɪmeɪt/,animate beings,生物
en:objective:adjective:2,objective,adjective,客观的,adj 客观的；n 目标，目的,/əb'dʒɛktɪv/,/əb'dʒektɪv/,Scientists need to be objective when doing research.,科学家做研究时要客观。
en:scandal:noun:2,scandal,noun,丑事， 丑闻； 恶意诽谤； 流言飞语； 反感， 愤慨,n 丑事， 丑闻； 恶意诽谤； 流言飞语； 反感， 愤慨,/'skændl/,/'skændl/,It caused quite a scandal when he left his wife.,他离开妻子成了一大丑闻。
en:dormancy:noun:1,dormancy,noun,休眠； 催眠状态； 冬眠； 隐匿,n 休眠； 催眠状态； 冬眠； 隐匿,/'dɔrmənsi/,/'dɔːmənsi/,seed dormancy,种子休眠
en:reputable:adjective:1,reputable,adjective,名声好的， 高尚的； 受尊敬的； 值得信赖的,adj 名声好的， 高尚的； 受尊敬的； 值得信赖的,/'rɛpjətəbl/,/'repjətəbl/,You are well advised to buy your car through a reputable dealer.,你通过一个声誉好的经销商来买车是明智的。
en:hinder:verb:2,hinder,verb,阻碍， 妨碍,vt 阻碍， 妨碍,/'hɪndɚ/,/'hɪndə (r)/,His career has been hindered by injury.,由于受伤，他的事业受到了阻碍。
en:strengthen:verb:2,strengthen,verb,加强， 巩固,vt 加强， 巩固,/'strɛŋθn/,/'streŋθn/,Our friendship has steadily strengthened over the years.,我们的友谊逐年加深。
en:scent:noun:2,scent,noun,香味；气味,n 香味；气味；vt 嗅到； 察觉,/sɛnt/,/sent/,a yellow rose with a lovely scent,香气怡人的黄玫瑰
en:exhibit:verb:1,exhibit,verb,陈列， 展览； 显示,v 陈列， 展览； 显示；n 展览品,/ɪɡ'zɪbɪt/,/ɪg'zɪbɪt/,Her paintings have been exhibited all over the world.,她的绘画作品在世界各地展出。
en:adjunct:noun:1,adjunct,noun,附加物， 附件； 附加语， 修饰语,n 附加物， 附件； 附加语， 修饰语,/'ædʒʌŋkt/,/'ædʒʌŋkt/,adjunct professor,兼职教授，副教授
en:mushroom:verb:1,mushroom,verb,迅速成长,vi 迅速成长；n 蘑菇,/'mʌʃrʊm/,/'mʌʃrum/,New housing developments mushroomed on the edge of town.,城郊新住宅区雨后春笋般地冒出来。
en:altruistic:adjective:1,altruistic,adjective,无私的， 为他人着想的,adj 无私的， 为他人着想的,"/,æltrʊ'ɪstɪk/",/ˌæltru'ɪstɪk/,Were his motives entirely altruistic?,他的动机是完全无私的吗？
en:alcohol:noun:1,alcohol,noun,含酒精饮料， 酒； 酒精,n 含酒精饮料， 酒； 酒精,/'ælkəhɔl/,/'ælkəhɒl/,I don’t drink alcohol anymore.,我不再喝酒了。
en:inadequate:adjective:1,inadequate,adjective,不充分的； 不适当的,adj 不充分的； 不适当的,/ɪn'ædɪkwət/,/ɪn'ædɪkwət/,inadequate resources,资源缺乏
en:deny:verb:2,deny,verb,否认， 否定； 拒绝,v 否认， 否定； 拒绝,/dɪ'nai/,/dɪ'naɪ/,The government denied the existence of poverty among 16- and 17-year-olds.,政府否认十六七岁的青少年当中存在贫困问题。
en:alchemist:noun:1,alchemist,noun,炼金术士,n 炼金术士,/'ælkəmɪst/,/'ælkəmɪst/,Would you rather be an alchemist or a chemist?,那么，你想做一个炼金术士，还是一个化学家呢？
en:trench:verb:1,trench,verb,挖沟,v 挖沟；n 沟，壕沟,/trɛntʃ/,/trentʃ/,Orders came that we should spade the trench in an hour.,有命令要我们必须在一小时内挖好战壕。
en:unrealistic:adjective:1,unrealistic,adjective,不现实的， 不切实际的,adj 不现实的， 不切实际的,"/,ʌnriə'lɪstɪk/",/ˌʌnrɪə'lɪstɪk/,Some parents have totally unrealistic expectations of teachers.,有些家长对老师抱着完全不切实际的期望。
en:miserable:adjective:2,miserable,adjective,悲惨的， 痛苦的； 令人难受的,adj 悲惨的， 痛苦的； 令人难受的,/'mɪzrəbl/,/'mɪzrəbl/,I’ve been so miserable since Pat left me.,自从帕特离我而去后，我十分痛苦。
en:subtract:verb:2,subtract,verb,减去； 去掉,vt 减去； 去掉,/səb'trækt/,/səb'trækt/,Mandy subtracted the date of birth from the date of death.,曼迪从死亡的日期减去了出生的日期。
en:asthma:noun:1,asthma,noun,哮喘症,n 哮喘症,/'æzmə/,/'æsmə/,"Any illness of the lungs or throat , such as asthma or a cough.",消耗病，痨病肺部或喉咙的任何一种病变，如哮喘或咳嗽。
en:hurricane:noun:2,hurricane,noun,飓风,n 飓风,/ˈhʌrɪken/,/'hʌrɪkən/,I still remember a hurricane that hit us thirty years ago.,我还记得三十年前袭击我们的一次飓风。
en:hike:verb:2,hike,verb,徒步旅行；提高,v 徒步旅行；提高；n 远足， 徒步旅行； 猛增,/haɪk/,/haɪk/,He wants to hike round the world.,他打算徒步旅行环游世界一周。
en:secondary:adjective:2,secondary,adjective,次要的， 二级的； 中等的； 辅助的， 从属的,adj 次要的， 二级的； 中等的； 辅助的， 从属的,/'sɛkəndɛri/,/'sekəndri/,the novel’s secondary characters,这本小说中的次要人物
en:badge:noun:1,badge,noun,徽章； 标记； 象征,n 徽章； 标记； 象征,/bædʒ/,/bædʒ/,We were each handed a badge with our name on it.,我们每个人都拿到一个徽章，上面有我们的名字。
en:mission:noun:2,mission,noun,使命， 任务； 代表团， 使团； 传教， 布道,n 使命， 任务； 代表团， 使团； 传教， 布道,/'mɪʃən/,/'mɪʃn/,He was sent on over 200 missions before being killed in action.,在阵亡之前他奉命执行过200多次军事任务。
en:detour:verb:1,detour,verb,迂回， 绕道,v 迂回， 绕道；n 弯路，便道,/'ditʊr/,/'diːtuə(r)/,"When I go to the neighborhood, see in the road, so I made a detour, from another trail walk home.",当我走到居委会时，看到前面在修路，于是我绕道而行，从另外一条小路走回家。
en:enhancer:noun:1,enhancer,noun,增强剂； 放大器,n 增强剂； 放大器,/ɪn'hænsɚ/,/ɪn'hɑːnsə(r)/,Cinnamon is an excellent flavour enhancer.,肉桂是一种绝佳的提味料。
en:access:verb:1,access,verb,进入；,vt 进入；,/'æksɛs/,/'ækses/,How do I access my app scripts?,我如何进入我的程序脚本？
en:primitive:adjective:2,primitive,adjective,原始的，上古的；简单的，粗糙的,adj 原始的，上古的；简单的，粗糙的；n 原始人； 原始事物,/'prɪmətɪv/,/'prɪmətɪv/,a primitive society,原始社会
en:advisable:noun:1,advisable,noun,可取的， 适当的； 明智的,n 可取的， 适当的； 明智的,/əd'vaɪzəbl/,/əd'vaɪzəbl/,"Yet since the major task of students is study, it is advisable that they should focus on the teachers and textbooks in class and anyone using his or her cell phones in class should be punished.",然而，因为学生的主要任务是学习，是明智的，他们应该把重点放在老师和教科书在课上和任何使用他或她的手机在课堂上的人应该受到严惩。
en:dormitory:noun:1,dormitory,noun,宿舍,n 宿舍,/'dɔrmətɔri/,/'dɔːmətri/,She lived in a college dormitory.,她住在一幢大学宿舍楼里。
en:cooperate:verb:2,cooperate,verb,合作， 协作,vi 合作， 协作,/koʊˈɑːpəreɪt/,/kəu'ɒpəreɪt/,They agreed to co-operate with Brazil on a programme to protect the rain forests.,他们同意和巴西合作进行一个保护热带雨林的项目。
en:overcome:verb:2,overcome,verb,战胜， 克服； 压倒,vt 战胜， 克服； 压倒,"/,ovɚ'kʌm/",/ˌəuvə'kʌm/,Australia overcame the Netherlands 2-1.,澳大利亚队2比1战胜了荷兰队。
en:current:adjective:2,current,adjective,流通的；流动的；现行的，,adj 流通的；流动的；现行的，,/kɝ​ənt/,/'kʌrənt/,the current President,现任总统
